"dx=0.05 over [-20,20]"
max N: 10000
ln N,ln sigma 1,ln sigma 2,ln sigma 3
8.76092337634,-4.41804578097,-4.05658577604,-4.39403914798
8.76108010387,-4.41820115618,-4.05672427134,-4.39418031644
8.76123680684,-4.41835784246,-4.05684162955,-4.39433654828
8.76139348526,-4.41848809739,-4.05699561586,-4.39431004434
8.76155013913,-4.41864214467,-4.05712610544,-4.39442606727
8.76170676847,-4.41879871983,-4.05728273317,-4.39455242591
8.76186337327,-4.4189551002,-4.05743916765,-4.39470672901
8.76201995356,-4.41909915864,-4.05755655097,-4.39486330891
8.76217650933,-4.4192516046,-4.05762272723,-4.39495417319
8.7623330406,-4.41939550224,-4.05760184246,-4.39510836045
8.76248954737,-4.41955097245,-4.05775831138,-4.39524756302
8.76264602965,-4.41970676516,-4.05789091319,-4.39540112412
8.76280248745,-4.41985944716,-4.05801787056,-4.39555638279
8.76295892077,-4.420015418,-4.05813676403,-4.39571276567
8.76311532962,-4.42010268392,-4.05827749557,-4.39585542827
8.76327171401,-4.42013019908,-4.05829196778,-4.3957389967
8.76342807395,-4.42027267897,-4.0584464563,-4.39589419791
8.76358440945,-4.4204132613,-4.05859981348,-4.39597542792
8.76374072051,-4.42047728227,-4.05859425052,-4.3960827491
8.76389700714,-4.42036450913,-4.05859811192,-4.39579304856
8.76405326935,-4.42051848359,-4.05873844705,-4.39591148447
8.76420950714,-4.42067471247,-4.05886070027,-4.39603439639
8.76436572053,-4.42083060227,-4.05901095677,-4.39618200524
8.76452190952,-4.4209745669,-4.05913269482,-4.3963381689
8.76467807412,-4.42104914944,-4.05927008994,-4.39649426076
8.76483421433,-4.4210630951,-4.05939769619,-4.3966424635
8.76499033017,-4.42121896302,-4.05954281732,-4.39678077372
8.76514642164,-4.42137469377,-4.05968757346,-4.39685737578
8.76530248875,-4.42152206831,-4.05983468665,-4.39693708604
8.7654585315,-4.4216621674,-4.0599790312,-4.39709218367
8.76561454991,-4.4217554271,-4.06008161594,-4.39724290124
8.76577054399,-4.42190092306,-4.06019851646,-4.39739889258
8.76592651373,-4.42205688147,-4.06034925403,-4.39751595536
8.76608245915,-4.4216053963,-4.06046654257,-4.39767190004
8.76623838025,-4.42166805255,-4.06061199037,-4.3977964977
8.76639427705,-4.42176354548,-4.06075046175,-4.39794184066
8.76655014955,-4.42191940501,-4.06090614942,-4.39800305579
8.76670599775,-4.42206906895,-4.06103223017,-4.39815855481
8.76686182167,-4.42216717514,-4.06116558518,-4.39807491285
8.76701762131,-4.42225781242,-4.06128899022,-4.39823038548
8.76717339668,-4.42226446944,-4.06143796359,-4.39838335993
8.76732914779,-4.42238845,-4.0615934035,-4.39853880692
8.76748487465,-4.42235679797,-4.0617286398,-4.39867115883
8.76764057726,-4.42250707647,-4.06186639717,-4.39868824163
8.76779625563,-4.42148420924,-4.06201304606,-4.39881402734
8.76795190976,-4.42163082643,-4.06216577345,-4.39883210775
8.76810753968,-4.42175846187,-4.06232074358,-4.39888574126
8.76826314537,-4.42160591324,-4.06246863182,-4.39901523993
8.76841872686,-4.42145148364,-4.06259506031,-4.39916865123
8.76857428414,-4.42158750338,-4.06271704684,-4.39932220359
8.76872981723,-4.42174044298,-4.06287202971,-4.39942618799
8.76888532613,-4.4218934497,-4.06302041195,-4.3995579993
8.76904081086,-4.42204754865,-4.06313844618,-4.39971241886
8.76919627141,-4.42196794199,-4.0632628353,-4.3997982077
8.7693517078,-4.42212082528,-4.06338500283,-4.39995361808
8.76950712003,-4.42220146647,-4.06354041082,-4.39992459824
8.76966250811,-4.42235053711,-4.06367545242,-4.40003626782
8.76981787205,-4.42239652511,-4.06380027235,-4.40017985148
8.76997321186,-4.42239636307,-4.06392203527,-4.40019041879
8.77012852754,-4.42252653636,-4.0640380759,-4.40034573391
8.7702838191,-4.42264474922,-4.06419065917,-4.40049686901
8.77043908655,-4.42269838467,-4.06430885465,-4.40065089625
8.77059432989,-4.42283795406,-4.06424843781,-4.40010186017
8.77074954914,-4.42299296463,-4.06436445082,-4.40025694358
8.7709047443,-4.42314734226,-4.06447693952,-4.40038536062
8.77105991537,-4.42330216145,-4.06292099187,-4.4002207412
8.77121506238,-4.42344621597,-4.06303699267,-4.40037584497
8.77137018531,-4.42360052228,-4.06318803502,-4.40047004435
8.77152528419,-4.42375560446,-4.06331332602,-4.40061200316
8.77168035901,-4.42390304029,-4.06343024263,-4.40076528487
8.77183540979,-4.42403118386,-4.06356064188,-4.40091640677
8.77199043653,-4.42418620811,-4.06367804339,-4.40106670369
8.77214543925,-4.42432823844,-4.06382875226,-4.40121671967
8.77230041794,-4.42445974598,-4.063983317,-4.40133102785
8.77245537261,-4.42457305467,-4.06413454465,-4.40144380439
8.77261030328,-4.4247034861,-4.06426731907,-4.40159515271
8.77276520995,-4.42484834155,-4.06442102551,-4.40174050295
8.77292009263,-4.42500160713,-4.06457453924,-4.40189506841
8.77307495132,-4.42513915431,-4.06471163645,-4.40200728488
8.77322978603,-4.42529397782,-4.06476107358,-4.40202533581
8.77338459678,-4.42541874579,-4.06487752533,-4.40217865213
8.77353938356,-4.42556952933,-4.06500400044,-4.4023309362
8.77369414638,-4.42571836528,-4.0651363531,-4.40235336442
8.77384888526,-4.42585235721,-4.06528936764,-4.40250095586
8.7740036002,-4.42543833993,-4.06541194327,-4.40265405858
8.77415829121,-4.4255930164,-4.06551541004,-4.40278795895
8.77431295829,-4.42573974723,-4.06563783024,-4.40294216924
8.77446760145,-4.42583370917,-4.06578966287,-4.40309666691
8.7746222207,-4.42598684761,-4.0659434157,-4.40324041887
8.77477681604,-4.42613985376,-4.06605893212,-4.40339497728
8.77493138749,-4.42629259811,-4.06618512471,-4.40345808755
8.77508593506,-4.42643641785,-4.06632784566,-4.40353664473
8.77524045874,-4.42658685598,-4.0664724799,-4.40368914023
8.77539495855,-4.42673395586,-4.06661434338,-4.40383648124
8.77554943449,-4.426887342,-4.0667321791,-4.40398837802
8.77570388657,-4.42655505425,-4.0668854587,-4.40409869128
8.7758583148,-4.4267094079,-4.06702901523,-4.4042506209
8.77601271918,-4.42686335414,-4.06713704128,-4.40424178487
8.77616709973,-4.42701539065,-4.06725987558,-4.40438770153
8.77632145645,-4.42716739003,-4.06739292402,-4.40453874398
8.77647578935,-4.42691981812,-4.06751306826,-4.40468975696
8.77663009843,-4.42707289394,-4.06763301199,-4.40484369179
8.7767843837,-4.42722638506,-4.06697088619,-4.40381534679
8.77693864517,-4.42736124766,-4.06710647047,-4.40396861617
8.77709288286,-4.42751535476,-4.06722969208,-4.40411367776
8.77724709675,-4.42759967578,-4.06655076973,-4.40408872323
8.77740128687,-4.42765507275,-4.06666921564,-4.40423766393
8.77755545321,-4.42775467664,-4.06682319454,-4.40437351504
8.7777095958,-4.42790876838,-4.06696643623,-4.40452765579
8.77786371462,-4.42742722357,-4.06706696387,-4.40467700668
8.7780178097,-4.42757519379,-4.0672117966,-4.40481558035
8.77817188103,-4.4276861823,-4.0673613138,-4.40484280085
8.77832592863,-4.42783669548,-4.06748296957,-4.40499461938
8.77847995251,-4.42784385686,-4.06762218602,-4.40507075623
8.77863395266,-4.42799600983,-4.0677740191,-4.40513889706
8.7787879291,-4.42802121391,-4.06791028729,-4.40522355377
8.77894188184,-4.42764507772,-4.0680458938,-4.40535842941
8.77909581088,-4.42779898085,-4.06818071541,-4.40550068298
8.77924971623,-4.42792866053,-4.06831135417,-4.40565452096
8.77940359789,-4.42772379015,-4.06842965652,-4.40580542267
8.77955745588,-4.4278718612,-4.06854469884,-4.40595924781
8.7797112902,-4.42802569542,-4.06866694117,-4.40574367022
8.77986510086,-4.42746597501,-4.06878206435,-4.40589728069
8.78001888787,-4.42760315604,-4.06889700274,-4.40605106066
8.78017265123,-4.42774779042,-4.06868135699,-4.40617288967
8.78032639095,-4.42788694715,-4.06881955961,-4.40631207999
8.78048010703,-4.4280406406,-4.06894656648,-4.40646348162
8.78063379949,-4.42819296817,-4.06906678672,-4.406612398
8.78078746834,-4.42833512973,-4.06918921515,-4.40675235487
8.78094111357,-4.42848243292,-4.0681156501,-4.40666341807
8.7810947352,-4.42863344313,-4.0682569481,-4.40681559925
8.78124833324,-4.42878687254,-4.06837468765,-4.40696827752
8.78140190768,-4.42891318654,-4.06848953087,-4.40712184834
8.78155545855,-4.42828441395,-4.06863454216,-4.40715299165
8.78170898584,-4.42843792284,-4.06877108796,-4.40710011816
8.78186248956,-4.42858880223,-4.06888587207,-4.40725360934
8.78201596972,-4.42873769295,-4.0690386154,-4.4073751877
8.78216942633,-4.42888635531,-4.06916331962,-4.40751885875
8.7823228594,-4.42903976566,-4.06927986334,-4.40767190122
8.78247626892,-4.42917771693,-4.0693961684,-4.40782449149
8.78262965492,-4.42915304668,-4.06954917742,-4.40793040194
8.78278301739,-4.42930639821,-4.06967663495,-4.40808345983
8.78293635635,-4.42943644197,-4.06979720051,-4.40823458293
8.7830896718,-4.42958943193,-4.06994284131,-4.40832173479
8.78324296374,-4.42974242962,-4.06812494759,-4.40768242073
8.78339623219,-4.42989455907,-4.06827747568,-4.40783284774
8.78354947715,-4.43004399298,-4.06842986198,-4.40798578296
8.78370269864,-4.43019695887,-4.06854450702,-4.4081389985
8.78385589664,-4.43034684642,-4.06865919296,-4.4082921963
8.78400907119,-4.43046851137,-4.06878520113,-4.40841699616
8.78416222227,-4.4306158233,-4.06890263655,-4.40856921196
8.7843153499,-4.43076892729,-4.06903321819,-4.4087204657
8.78446845409,-4.43086856305,-4.06916009032,-4.40886912876
8.78462153484,-4.43102035952,-4.0692991418,-4.40891965535
8.78477459216,-4.43113279273,-4.06943079611,-4.40906934679
8.78492762606,-4.43128572359,-4.06954530956,-4.40922238011
8.78508063654,-4.43142158228,-4.0696175718,-4.40935053829
8.78523362361,-4.43115361262,-4.06975818144,-4.40950261852
8.78538658728,-4.43083968724,-4.06988112884,-4.40963105208
8.78553952756,-4.43090397039,-4.06987936702,-4.40859646574
8.78569244445,-4.43078357498,-4.07001252344,-4.4087135898
8.78584533796,-4.43093646462,-4.0701414188,-4.40886453131
8.7859982081,-4.43108927358,-4.07028024994,-4.40900309476
8.78615105487,-4.43122894117,-4.07039642777,-4.40915084183
8.78630387828,-4.43137484738,-4.07054061959,-4.40923610817
8.78645667834,-4.43151774081,-4.0706827765,-4.40935471416
8.78660945506,-4.43167037682,-4.07083375119,-4.4095043768
8.78676220844,-4.43182044276,-4.07094849711,-4.40965712257
8.78691493849,-4.43191926146,-4.07108121522,-4.40979291896
8.78706764522,-4.43205519967,-4.0712138489,-4.40994543765
8.78722032863,-4.43220781669,-4.07135217291,-4.41006935052
8.78737298873,-4.43236015113,-4.07149598197,-4.41019538546
8.78752562553,-4.43251195897,-4.0716173217,-4.4103474834
8.78767823904,-4.43266176432,-4.07168745829,-4.41048645889
8.78783082926,-4.43281433411,-4.07183852212,-4.41063885198
8.7879833962,-4.43295005562,-4.07196009957,-4.41076935646
8.78813593986,-4.43298263061,-4.07207755049,-4.41091986939
8.78828846026,-4.4327601896,-4.0721954268,-4.41106033391
8.7884409574,-4.43291250304,-4.07234023891,-4.4111902642
8.78859343129,-4.43295101327,-4.07249125544,-4.41133335525
8.78874588194,-4.43308773397,-4.07263540455,-4.41140487089
8.78889830934,-4.43318030704,-4.07274963808,-4.41155719296
8.78905071352,-4.43333100502,-4.07290199606,-4.41169670358
8.78920309447,-4.43334851203,-4.07303652104,-4.41184904403
8.78935545221,-4.43350064209,-4.0731835491,-4.41189305468
8.78950778674,-4.43360564444,-4.07332763482,-4.41204523599
8.78966009806,-4.43374675463,-4.07344648461,-4.41218577593
8.78981238619,-4.43389478632,-4.07356134135,-4.41233742965
8.78996465113,-4.43404697221,-4.0736755996,-4.41248924179
8.79011689289,-4.43374525509,-4.07380482504,-4.41259776532
8.79026911148,-4.43389697287,-4.07362303876,-4.41092038689
8.7904213069,-4.43389780461,-4.07377463664,-4.41078340968
8.79057347916,-4.4340492645,-4.07388889202,-4.41093432864
8.79072562826,-4.43420131901,-4.07381405636,-4.41093541355
8.79087775422,-4.43434339576,-4.07392809178,-4.41108730193
8.79102985705,-4.43449397331,-4.07407354803,-4.41063924317
8.79118193674,-4.4346433695,-4.07421741587,-4.41078093592
8.7913339933,-4.43478929738,-4.07432390602,-4.41092049591
8.79148602675,-4.43493656176,-4.07447593825,-4.41076397388
8.79163803709,-4.43508068567,-4.07459986262,-4.41088990924
8.79179002432,-4.43522643307,-4.07474978927,-4.41102177182
8.79194198846,-4.43537710599,-4.07490048376,-4.41113091348
8.7920939295,-4.43541323042,-4.07501424416,-4.41128284736
8.79224584747,-4.43551245276,-4.07514039829,-4.41142971112
8.79239774236,-4.4355395025,-4.0752575176,-4.41158054571
8.79254961418,-4.43569054153,-4.07537143963,-4.4117323923
8.79270146294,-4.43583361401,-4.07552230752,-4.41187668644
8.79285328864,-4.4359843229,-4.07455537925,-4.41178328219
8.7930050913,-4.43588475134,-4.07469603841,-4.4118779184
8.79315687091,-4.4358530055,-4.07484715729,-4.41201726706
8.7933086275,-4.43600473894,-4.07496619576,-4.41216703321
8.79346036105,-4.4354690448,-4.07511789742,-4.41222921993
8.79361207159,-4.43561883229,-4.07524225428,-4.41238077823
8.79376375911,-4.43577046327,-4.0753348448,-4.41242355645
8.79391542363,-4.43592211204,-4.0754553871,-4.41257506427
8.79406706515,-4.43598185704,-4.0755822524,-4.41267587614
8.79421868368,-4.43611489364,-4.07570335552,-4.4128243803
8.79437027922,-4.43626646365,-4.07585302265,-4.41294502012
8.79452185179,-4.43588932243,-4.07596640874,-4.41309658574
8.79467340138,-4.43602870431,-4.07610497339,-4.41324434613
8.79482492801,-4.43617887846,-4.07621840602,-4.41339576138
8.79497643169,-4.43623949101,-4.07636476646,-4.41354167013
8.79512791241,-4.43633893996,-4.07651110392,-4.41363532374
8.79527937019,-4.43648686471,-4.07665294125,-4.41370325803
8.79543080504,-4.43663270826,-4.0767876853,-4.41385439526
8.79558221696,-4.43678362171,-4.07687975938,-4.41355125737
8.79573360595,-4.43693417615,-4.07699725697,-4.41369676038
8.79588497203,-4.43707851645,-4.07711063153,-4.41384812311
8.7960363152,-4.43722943675,-4.07722523177,-4.41399946453
8.79618763547,-4.43733475874,-4.07733875252,-4.41415018363
8.79633893285,-4.43747550837,-4.07746800014,-4.41426855339
8.79649020733,-4.43762610801,-4.07758196663,-4.4144192165
8.79664145894,-4.43775452829,-4.07771431349,-4.41456296929
8.79679268767,-4.43790574771,-4.07785934508,-4.41456271088
8.79694389354,-4.43800829343,-4.07799590443,-4.41449961145
8.79709507655,-4.43815078622,-4.07811543811,-4.41464460216
8.7972462367,-4.43828180672,-4.07824277229,-4.4147848524
8.79739737401,-4.43839058351,-4.07838014282,-4.41492496331
8.79754848848,-4.43853900597,-4.07833231093,-4.41504179675
8.79769958012,-4.43868442125,-4.07827211067,-4.41510080544
8.79785064893,-4.43869019101,-4.07841142791,-4.41524911143
8.79800169492,-4.43881383352,-4.07852454525,-4.4154001568
8.79815271811,-4.43896364601,-4.0786440476,-4.41549783747
8.79830371848,-4.43911464168,-4.07875937282,-4.41549500983
8.79845469607,-4.43906555906,-4.07887351222,-4.415645923
8.79860565085,-4.43919396555,-4.07898650024,-4.41579683559
8.79875658286,-4.43933425201,-4.07913301926,-4.41594766656
8.79890749209,-4.43936657839,-4.07928353662,-4.41603636362
8.79905837855,-4.43941492119,-4.07939650869,-4.41618719979
8.79920924224,-4.43956578034,-4.07952278631,-4.41630522373
8.79936008318,-4.43969886103,-4.07963573004,-4.41645604312
8.79951090137,-4.4398274123,-4.07976995233,-4.41660679423
8.79966169682,-4.43963108884,-4.07990358838,-4.41670435113
8.79981246953,-4.43908571134,-4.08003246952,-4.4168443789
8.79996321951,-4.43903614484,-4.08015392819,-4.41699440287
8.80011394677,-4.43918390117,-4.08026684629,-4.41714504093
8.80026465131,-4.43933459136,-4.08035160257,-4.41724042273
8.80041533315,-4.43920183077,-4.08047114561,-4.41739087045
8.80056599228,-4.43935219785,-4.08060933988,-4.4175400289
8.80071662872,-4.43948424615,-4.08074754701,-4.41769049668
8.80086724247,-4.43957152604,-4.08086072166,-4.4178411104
8.80101783354,-4.43972123609,-4.08098310762,-4.41796369264
8.80116840194,-4.43987179907,-4.081062626,-4.41799306599
8.80131894767,-4.44002233806,-4.08116043963,-4.4180006693
8.80146947073,-4.43863800354,-4.08128233845,-4.41812064354
8.80161997115,-4.43863087228,-4.08143212944,-4.41816598459
8.80177044891,-4.4387812434,-4.0815623017,-4.41830518897
8.80192090404,-4.43893138925,-4.08171095972,-4.41845324197
8.80207133654,-4.43908116139,-4.08182583363,-4.41860210594
8.8022217464,-4.43920466593,-4.08179046185,-4.41807020878
8.80237213365,-4.43935332087,-4.08190318534,-4.41822053314
8.80252249828,-4.43950015148,-4.08182339107,-4.41835028396
8.80267284031,-4.43963394994,-4.08196720111,-4.41848318243
8.80282315974,-4.43978225696,-4.0820933519,-4.41860676378
8.80297345658,-4.43968305754,-4.0822280714,-4.41874163546
8.80312373083,-4.43983329996,-4.08237741608,-4.41886394805
8.8032739825,-4.43997855085,-4.08175901543,-4.41651402875
8.8034242116,-4.44010673495,-4.08186310379,-4.416484253
8.80357441813,-4.44021268489,-4.08199370032,-4.41663211595
8.80372460211,-4.44029500782,-4.08210993063,-4.41678214964
8.80387476353,-4.44041014383,-4.08180274181,-4.41693074773
8.80402490241,-4.4405587673,-4.0819363501,-4.4170743469
8.80417501875,-4.44013897886,-4.08118506154,-4.41719120589
8.80432511256,-4.44028725425,-4.08130711182,-4.41732058771
8.80447518385,-4.44039407589,-4.08142307471,-4.41747065104
8.80462523261,-4.44054123786,-4.08153810203,-4.4176127224
8.80477525887,-4.44057554954,-4.08151493625,-4.41764458484
8.80492526262,-4.44071235803,-4.08156037833,-4.41779106439
8.80507524387,-4.44085703375,-4.08167318351,-4.41794100386
8.80522520263,-4.44097665505,-4.08182053134,-4.41800620758
8.80537513891,-4.44111302849,-4.08190824966,-4.41815566081
8.80552505271,-4.44126221366,-4.08203805543,-4.41829063568
8.80567494404,-4.44138822746,-4.08218192642,-4.41810882523
8.8058248129,-4.44153775533,-4.08231096556,-4.41821610586
8.80597465931,-4.44168632185,-4.08132626988,-4.41830997348
8.80612448327,-4.44182239689,-4.08147381113,-4.41844549446
8.80627428478,-4.44197201887,-4.08155341903,-4.41854110693
8.80642406386,-4.44204945169,-4.08166590284,-4.41868912569
8.8065738205,-4.44219069928,-4.08181542302,-4.41870919277
8.80672355473,-4.44212087545,-4.08192817239,-4.41885885228
8.80687326653,-4.44226937839,-4.08204107546,-4.41900785701
8.80702295593,-4.44197701128,-4.08216312001,-4.41913959108
8.80717262292,-4.44212457101,-4.08228613264,-4.41926039902
8.80732226751,-4.44212606143,-4.08239836242,-4.4194098718
8.80747188972,-4.44227568294,-4.08201907425,-4.4193996559
8.80762148954,-4.44242388795,-4.082161128,-4.4195487617
8.80777106698,-4.44257215476,-4.08228912072,-4.41960904328
8.80792062205,-4.44272142316,-4.08243852339,-4.41975859464
8.80807015476,-4.44286947262,-4.08255326399,-4.41990705117
8.80821966512,-4.4430146573,-4.08269119554,-4.42004720428
8.80836915312,-4.44311939284,-4.08284065731,-4.42011151123
8.80851861878,-4.44325728978,-4.08295270871,-4.42026070415
8.80866806211,-4.44159041686,-4.08308394722,-4.42040587301
8.8088174831,-4.4417203961,-4.08323006477,-4.42053236928
8.80896688177,-4.44186595701,-4.08337943374,-4.42067341905
8.80911625813,-4.44187426164,-4.08352848837,-4.42076107801
8.80926561217,-4.44201834053,-4.08364355037,-4.42090772415
8.80941494391,-4.44211267636,-4.08378064126,-4.4210287457
8.80956425335,-4.44225675194,-4.08392431871,-4.42117799843
8.80971354051,-4.44229952929,-4.08389781155,-4.42130571782
8.80986280538,-4.4424391868,-4.08399389927,-4.42129649297
8.81001204797,-4.44256885656,-4.08412048615,-4.42136951319
8.8101612683,-4.4426354301,-4.08423780117,-4.42151600222
8.81031046636,-4.44278215258,-4.08438000279,-4.42161780532
8.81045964216,-4.44270521152,-4.08452745212,-4.42171964728
8.81060879572,-4.44281176261,-4.08465409234,-4.42186253891
8.81075792703,-4.44294380388,-4.08476965698,-4.42199898707
8.8109070361,-4.44309278299,-4.0849150631,-4.42202041647
8.81105612294,-4.44324082037,-4.08504410722,-4.42211239292
8.81120518756,-4.44335371603,-4.08517608523,-4.42221225712
8.81135422997,-4.44350270244,-4.08529725605,-4.42211220612
8.81150325016,-4.44267926699,-4.08540866125,-4.42226121256
8.81165224815,-4.44282824433,-4.08555422925,-4.4223647664
8.81180122394,-4.44292397972,-4.08570188023,-4.42250625034
8.81195017754,-4.44258094536,-4.08583858938,-4.42261831408
8.81209910896,-4.44272987302,-4.08598318048,-4.42276724538
8.8122480182,-4.44287813229,-4.08610576918,-4.42290679991
8.81239690527,-4.44302654656,-4.08622283349,-4.42305561813
8.81254577017,-4.44317380104,-4.0863347641,-4.42320388781
8.81269461292,-4.44332036068,-4.08644658674,-4.42335271161
8.81284343352,-4.44346917158,-4.08657692634,-4.42349909549
8.81299223197,-4.44361796295,-4.08670398088,-4.42364273505
8.81314100829,-4.44374826518,-4.08682052878,-4.42376929091
8.81328976247,-4.4437803542,-4.08694468809,-4.42391760407
8.81343849453,-4.44360166842,-4.0870667197,-4.42406417757
8.81358720447,-4.44374328403,-4.08718664369,-4.4242114673
8.8137358923,-4.44389194935,-4.08729882211,-4.42436013875
8.81388455803,-4.4439775897,-4.0874183192,-4.42450017363
8.81403320165,-4.44412535203,-4.08753061993,-4.42464825176
8.81418182319,-4.44346285351,-4.08758847276,-4.42460214397
8.81433042264,-4.44361124044,-4.08772252398,-4.42474308343
8.81447900001,-4.44294749671,-4.08786517885,-4.42466792806
8.81462755531,-4.44303378586,-4.08800269178,-4.42444877093
8.81477608855,-4.44318229834,-4.08811443286,-4.42459729382
8.81492459972,-4.44333072858,-4.08822586693,-4.42474463343
8.81507308884,-4.44347830934,-4.08834025628,-4.42489237995
8.81522155592,-4.4435755558,-4.08845513538,-4.42504018814
8.81537000096,-4.44372346019,-4.08857171145,-4.42517731458
8.81551842397,-4.44387143857,-4.08868438293,-4.42532196049
8.81566682495,-4.44401142157,-4.08866091902,-4.42543091353
8.81581520391,-4.44415824483,-4.08878175002,-4.42557312951
8.81596356085,-4.44430633857,-4.08888380369,-4.42539231595
8.81611189579,-4.44438993467,-4.08899630333,-4.42554051262
8.81626020873,-4.44450606242,-4.08901004224,-4.42568789389
8.81640849968,-4.4446479666,-4.08913058604,-4.42574976611
8.81655676864,-4.44479600441,-4.08916324548,-4.42580240917
8.81670501562,-4.44484195718,-4.08918345861,-4.42594909743
8.81685324063,-4.44495662254,-4.08932262142,-4.42606347229
8.81700144367,-4.44503580243,-4.08947082436,-4.42619543139
8.81714962474,-4.44518396432,-4.08959374973,-4.42633367122
8.81729778387,-4.44532688074,-4.08970531948,-4.42647870503
8.81744592104,-4.44547475928,-4.08983787851,-4.42662468495
8.81759403628,-4.44560391841,-4.08996719949,-4.42672045167
8.81774212957,-4.44574959316,-4.0900868425,-4.42685443912
8.81789020095,-4.44589688166,-4.09023461703,-4.42688551662
8.81803825039,-4.44604241217,-4.09038133953,-4.42693103072
8.81818627793,-4.44617878767,-4.09046388697,-4.42693185345
8.81833428355,-4.4463248874,-4.09060885944,-4.42707862686
8.81848226727,-4.4463358915,-4.09058221313,-4.42722655556
8.8186302291,-4.44646781247,-4.0907062287,-4.42737261576
8.81877816904,-4.44659701873,-4.09083586844,-4.42751219554
8.81892608709,-4.44674485362,-4.09067985986,-4.42765437865
8.81907398327,-4.4468212435,-4.09082399727,-4.427797925
8.81922185757,-4.44696898477,-4.09094012933,-4.42794453251
8.81936971002,-4.44706087136,-4.09107984371,-4.42805037838
8.8195175406,-4.44720008993,-4.0911954461,-4.42819360896
8.81966534934,-4.44733819809,-4.09074596581,-4.42833855851
8.81981313623,-4.44746548071,-4.09086545002,-4.42847688189
8.81996090129,-4.44750213356,-4.09098326483,-4.42861698245
8.82010864451,-4.44733387229,-4.09112824698,-4.42872787243
8.82025636591,-4.44741948238,-4.09126963649,-4.42887464198
8.82040406549,-4.44756576831,-4.09138573144,-4.42902203381
8.82055174325,-4.44760686979,-4.09152626155,-4.4291676037
8.82069939921,-4.44775433136,-4.09095646926,-4.42928063412
8.82084703338,-4.44775625571,-4.09107721999,-4.42940988302
8.82099464575,-4.44790385628,-4.09116228552,-4.42949501459
8.82114223633,-4.44804993934,-4.09121473997,-4.4294731759
8.82128980514,-4.4481975081,-4.09132877604,-4.42961942171
8.82143735217,-4.44834163787,-4.09147290486,-4.42920672812
8.82158487743,-4.44848572448,-4.09161861138,-4.42934161002
8.82173238093,-4.44862931882,-4.09173533837,-4.42947083931
8.82187986268,-4.44877660464,-4.0916138855,-4.42960746002
8.82202732269,-4.44889019392,-4.09173469957,-4.42974351363
8.82217476095,-4.4490324787,-4.09185900789,-4.42988398907
8.82232217747,-4.44917972553,-4.09197151187,-4.43002809586
8.82246957227,-4.44921181892,-4.09182342356,-4.43017199527
8.82261694534,-4.44935918787,-4.09196407057,-4.43013851681
8.8227642967,-4.44950441598,-4.0920423724,-4.43004979839
8.82291162635,-4.44951498705,-4.09218349423,-4.43019420213
8.8230589343,-4.44947396641,-4.09231693412,-4.43027028124
8.82320622055,-4.44961855802,-4.09244283353,-4.43040059008
8.82335348511,-4.44959566428,-4.09259008422,-4.4304525346
8.82350072799,-4.44973933438,-4.09270776612,-4.43059964204
8.82364794919,-4.44978019547,-4.09165792565,-4.43050376625
8.82379514872,-4.44982266509,-4.09176038926,-4.43024261891
8.82394232659,-4.44996595595,-4.09187184158,-4.43038898474
8.82408948279,-4.45011233288,-4.09198625747,-4.43052785527
8.82423661735,-4.44819958058,-4.09209622728,-4.4306749743
8.82438373026,-4.44833122701,-4.09218722864,-4.43077087809
8.82453082153,-4.44822823834,-4.09230103195,-4.43089834722
8.82467789116,-4.44836822296,-4.09232905061,-4.430929204
8.82482493918,-4.44851526683,-4.09245934525,-4.43107061731
8.82497196557,-4.4484245873,-4.09259289808,-4.43121460986
8.82511897035,-4.44821594046,-4.09273144205,-4.4313266098
8.82526595352,-4.44831394597,-4.09286973042,-4.43147351458
8.82541291509,-4.44846002473,-4.09301031796,-4.43161049188
8.82555985506,-4.44860603312,-4.09314435722,-4.43174060322
8.82570677345,-4.4487097649,-4.09326050182,-4.43188408358
8.82585367025,-4.44883926709,-4.09328473179,-4.43203097923
8.82600054548,-4.44892090922,-4.0934141312,-4.43207850943
8.82614739914,-4.44906775613,-4.09287942308,-4.43222517301
8.82629423124,-4.44890085113,-4.09302244266,-4.43222756667
8.82644104178,-4.44904049455,-4.09316480154,-4.43230828161
8.82658783077,-4.44917168986,-4.09327814438,-4.43245501479
8.82673459822,-4.44931554987,-4.0934244868,-4.43247547215
8.82688134413,-4.4494600795,-4.09357118822,-4.43258615298
8.82702806851,-4.44950375291,-4.09353263604,-4.4322809922
8.82717477136,-4.44964692105,-4.09354082192,-4.43242733321
8.8273214527,-4.44979360237,-4.0936794515,-4.43257359746
8.82746811252,-4.44993947198,-4.09379429119,-4.43271644964
8.82761475084,-4.44999068921,-4.09387519651,-4.43272237047
8.82776136765,-4.45013496505,-4.09398663643,-4.432866507
8.82790796298,-4.45025101913,-4.09409739295,-4.43301222991
8.82805453682,-4.45038947085,-4.09422281103,-4.43314709822
8.82820108917,-4.45053588977,-4.09402356123,-4.43301096212
8.82834762005,-4.45058650116,-4.09417008651,-4.43296796778
8.82849412947,-4.45073111074,-4.09423542659,-4.43260973185
8.82864061742,-4.45087759703,-4.09435001522,-4.43230448944
8.82878708391,-4.45086003739,-4.09448800255,-4.43245066395
8.82893352896,-4.45100618957,-4.0946310428,-4.4323579773
